Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
asset-share-commons,com.adobe.aem.commons.assetshare.search.searchpredicates.impl,ExcludeSubAssetsImpl,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LABEL; NAME; cfg
asset-share-commons,com.adobe.aem.commons.assetshare.search.searchpredicates.impl,ExcludeContentFragmentsImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.search.searchpredicates.impl,ExcludeContentFragmentsImpl,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LABEL; NAME; cfg
asset-share-commons,com.adobe.aem.commons.assetshare.search.searchpredicates.impl,ExcludeExpiredAssetsImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.search.searchpredicates.impl,ExcludeExpiredAssetsImpl,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PN_EXPIRATION_DATE; LABEL; NAME; cfg
asset-share-commons,com.adobe.aem.commons.assetshare.search.searchpredicates,SearchPredicate,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.search.providers.impl,QuerySearchProviderImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.search.providers,SearchProvider,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.search.results.impl.result,AssetResultImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.search.results.impl.results,EmptyResultsImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.search.results.impl.results,EmptyResultsImpl,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractResultsImpl
asset-share-commons,com.adobe.aem.commons.assetshare.search.results.impl.results,AbstractResultsImpl,Multifaceted Abstraction,The tool detected the smell in this class because the cohesion among the methods of this class is low. LCOM of this class is: 1.0
asset-share-commons,com.adobe.aem.commons.assetshare.search.results.impl.results,ErringResultsImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.search.results.impl.results,ErringResultsImpl,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractResultsImpl
asset-share-commons,com.adobe.aem.commons.assetshare.search.results,AssetResult,Rebellious Hierarchy,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: getPath
asset-share-commons,com.adobe.aem.commons.assetshare.search.results,FolderResult,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.search.results,FolderResult,Rebellious Hierarchy,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: getName
asset-share-commons,com.adobe.aem.commons.assetshare.search.results,ResultsWrapper,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.search.results,Results.Status,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
asset-share-commons,com.adobe.aem.commons.assetshare.search.results,Results.Status,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates,SortPredicate,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates,SortPredicate.SortOptionItem,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates,AbstractPredicate,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates,AbstractPredicate.AlphabeticalOptionItems,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates,AbstractPredicate.AlphabeticalOptionItems,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates,TagsPredicate,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates,FulltextPredicate,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates,PagePredicate.ParamTypes,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates,PagePredicate.ParamTypes,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates,FreeformTextPredicate,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates,HiddenPredicate,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates,DatePredicate,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates,PathPredicate,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates.impl.options,TagOptionItem,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates.impl.options,SelectedOptionItem,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates.impl.options,UnselectedOptionItem,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates.impl.options,SortOptionItem,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates.impl.options,CustomOptionItem,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates.impl.options,JsonOptionItem,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.assetkit,AssetKit.Filter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.details,Tags,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.details,ActionButtons,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.details,Title,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.details,Metadata,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): EmptyTextComponent
asset-share-commons,com.adobe.aem.commons.assetshare.components.details,Metadata.DataType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: value
asset-share-commons,com.adobe.aem.commons.assetshare.components.details,Metadata.DataType,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.details,Renditions,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components,Component,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.search.impl,StatisticsImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.search.impl,StatisticsImpl,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: RESOURCE_TYPE; request; modelCache; search; id
asset-share-commons,com.adobe.aem.commons.assetshare.components.search.impl,SearchConfigImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.search.impl,SearchConfigImpl,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: log; RESOURCE_TYPE; MAX_GUESS_TOTAL; DEFAULT_LIMIT; DEFAULT_GUESS_TOTAL; DEFAULT_ORDER_BY; DEFAULT_ORDER_BY_SORT; DEFAULT_ORDER_BY_CASE; DEFAULT_LAYOUT; DEFAULT_SPID; DEFAULT_PATHS; PN_ORDER_BY; PN_ORDER_BY_SORT; PN_ORDER_BY_CASE; PN_LIMIT; PN_PATHS; PN_LAYOUT; PN_GUESS_TOTAL; PN_SPID; PN_SEARCH_PREDICATES; request; currentPage; modelFactory; resource; properties; paths
asset-share-commons,com.adobe.aem.commons.assetshare.components.search,Statistics,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.actions.download.impl,DownloadImpl,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: log; RESOURCE_TYPE; DEFAULT_SIZE_LIMIT; NN_ASSET_RENDITIONS_GROUPS; PN_ASSET_RENDITIONS_GROUP_TITLE; PN_ARCHIVE_FILE_NAME_EXPRESSION; NN_ASSET_RENDITIONS; NN_ITEMS; DEFAULT_ARCHIVE_FILE_NAME_EXPRESSION; request; requireAem; zipFileName; actionHelper; assetDownloadHelper; modelFactory; assetRenditionDispatchers; legacyMode; excludeOriginalAssets; assetRenditionsGroups; assets; maxContentSize; downloadContentSize
asset-share-commons,com.adobe.aem.commons.assetshare.components.actions.download.impl,AsyncAssetRenditionsDownloadServletTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ctx
asset-share-commons,com.adobe.aem.commons.assetshare.components.actions.download.impl,DownloadImplTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ctx; actionHelper; assetDownloadHelper; modelFactory; asset1; asset2; assetModels; path
asset-share-commons,com.adobe.aem.commons.assetshare.components.actions.download.impl,DownloadImplTest.IsSameResourceByPath,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: path
asset-share-commons,com.adobe.aem.commons.assetshare.components.actions.download.impl,DownloadImplTest.IsSameResourceByPath,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.actions.download,Download.AssetRenditionsGroup,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: options; title
asset-share-commons,com.adobe.aem.commons.assetshare.components.actions.download,Download.AssetRenditionsGroup,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.actions.cart.impl,CartImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.actions.cart,Cart,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.actions.share.impl,EmailShareImpl,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ShareImpl
asset-share-commons,com.adobe.aem.commons.assetshare.components.actions.share.impl,EmailShareServiceImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.actions.share.impl,EmailShareServiceImpl,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: log; SHARE_SERVICE_ACCEPTANCE_KEY; SIGNATURE; ASSET_PATHS; EMAIL_ADDRESSES; EMAIL_ASSET_LINK_LIST_HTML; cfg; bundleContext; emailService; externalizer; assetDetailsResolver; requireAem; modelFactory; xssAPI
asset-share-commons,com.adobe.aem.commons.assetshare.components.actions.share.impl,ShareServlet,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.structure.impl,HeaderImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.structure.impl,UserMenuImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.structure,UserMenu,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.structure,Header.NavigationItem,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.workflow.assetkit.impl,AssetKitCreatorWorkflowProcess,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.workflow.assetkit.impl,AssetKitCreatorWorkflowProcess,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: log; TRACKING_PROPERTY_ASSETS_KIT_ID; WORKFLOW_ASSETS_KIT_PAGE_COMPONENT_UPDATERS; WORKFLOW_ASSETS_KIT_PAGE_TEMPLATE_PATH; WORKFLOW_ROOT_PAGE_PATH; WORKFLOW_ASSETS_KIT_PAGE_ID; WORKFLOW_ASSETS_KIT_PATH; WORKFLOW_TRACK_AND_UPDATE; WORKFLOW_PAGE_PATH_GENERATOR_ID; queryBuilder; assetKitHelper; componentUpdaters; pagePathGenerators
asset-share-commons,com.adobe.aem.commons.assetshare.workflow.assetkit.impl,AssetKitReplicationWorkflowProcess,Imperative Abstraction,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: execute
asset-share-commons,com.adobe.aem.commons.assetshare.workflow.assetkit.impl,AssetKitReplicationWorkflowProcess,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.content.renditions.download.async.impl,ExpressionDownloadArchiveNamerTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ctx; mimeTypeService; downloadTarget; modelFactory
asset-share-commons,com.adobe.aem.commons.assetshare.content.renditions.download.async.impl,ExpressionDownloadArchiveNamerTest.TestDownloadExtensionResolver,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
asset-share-commons,com.adobe.aem.commons.assetshare.content.renditions.download.async.impl,ExpressionDownloadArchiveNamerTest.TestDownloadExtensionResolver,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.content.renditions.download.async.impl,AsyncAssetRenditionsDownloadServletTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ctx; servlet
asset-share-commons,com.adobe.aem.commons.assetshare.content.renditions.download.async.impl,NamedRenditionDownloadTargetProcessor,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: log; TARGET_TYPE; PARAM_ASSET_PATH; PARAM_RENDITION_NAME; PARAM_ARCHIVE_NAME; PARAM_ARCHIVE_PATH; PARAM_DOWNLOAD_COMPONENT_PATH; PARAM_USER_ID; assetRenditionDispatchers; apiFactory; mimeTypeService; downloadArchiveNamer
asset-share-commons,com.adobe.aem.commons.assetshare.content.renditions.download.async.impl,AsyncAssetRenditionsDownloadServlet,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: log; DOWNLOAD_ASSETS; DOWNLOAD_ASSET_COUNT; DOWNLOAD_RENDITION_COUNT; DOWNLOAD_ID; REQ_KEY_TIME_ZONE; REQ_KEY_ASSET_PATHS; REQ_KEY_RENDITION_NAMES; PN_ALLOWED_RENDITION_NAMES; PN_BASE_ARCHIVE_NAME_EXPRESSION; PARAM_ARCHIVE_NAME; PARAM_RENDITION_BY_ASSET_FOLDER; DOWNLOAD_ARCHIVE_NAME; ZIP_EXTENSION; requireAem; actionHelper; downloadService; apiFactory; expressionEvaluator
asset-share-commons,com.adobe.aem.commons.assetshare.content.renditions.download.async.impl,DownloadEntryImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.content.renditions.download.async.impl,ExpressionDownloadArchiveNamer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.content.renditions.download.async,DownloadEntry,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.content.renditions.download.async,DownloadTargetParameters,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: parameter
asset-share-commons,com.adobe.aem.commons.assetshare.components.actions.downloads.impl,PlaceholderDownloadEntry,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.actions.downloads.impl,DownloadsImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
asset-share-commons,com.adobe.aem.commons.assetshare.components.actions.downloads,Downloads,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
